Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
TEX,Rangers,10.4266,8.37343,26.093,26.093,0,0,,157.859,636.417,125.733,68.9,64.9,23.5355,173.154,40.9913,0.453907,4.30657,3.70014,1.05616,9.87199,2.33703,4.22416,1.34183,0.272076,0.0644095,0.20766641944646835,,0.212704,0.259103,0.731263,3.74041,757.4,4.793670886075949,689,4.360759493670886,3.18381,2.99995,12.3596,49.720001220703125,13,AL,Jacob deGrom,594798,10954,10954
BOS,Red Sox,10.679,9.37073,28.131,28.131,0,0,,167.798,697.533,152.95,79.72,74.2,23.2927,172.244,45.7444,0.42364,6.02318,3.97978,1.18413,9.23849,2.45355,3.76536,1.24932,0.246934,0.0655803,0.18135348707437515,,0.236851,0.287982,0.716348,3.81225,750.5000000000002,4.467261904761906,729,4.339285714285714,3.15794,2.48144,13.1008,137.47999572753906,3,AL,Sonny Gray,543243,12768,12768
ATL,Braves,9.8217,8.82715,26.281,26.281,0,0,,155.816,656.105,138.104,76.18,71.5,21.1265,182.911,52.2402,0.524551,6.33704,4.12987,1.2216,10.565,3.01742,3.50135,1.22028,0.278784,0.0796218,0.1991618275642395,,0.231126,0.297282,0.710122,3.67779,729.3000000000002,4.675000000000002,699,4.480769230769231,3.13737,2.12551,12.1696,107.9800033569336,16,NL,Spencer Strider,675911,27498,27498
TEX,Rangers,9.7331,9.44888,27.728,27.728,0,0,,156.36,660.621,136.432,74.9,70.01,19.6998,178.83,58.7001,0.457432,5.82401,4.02974,1.24796,10.2934,3.37874,3.0465,1.13391,0.2707,0.0888559,0.1818438097834587,,0.228875,0.293616,0.717579,3.72359,717.8000000000001,4.601282051282052,683,4.378205128205129,2.98177,2.22929,11.4052,164.67999267578125,13,AL,MacKenzie Gore,669022,22201,22201
CLE,Guardians,10.1241,10.5082,28.674,28.674,0,0,,174.513,728.561,158.823,83.92,78.14,23.6174,157.343,50.3703,0.51947,7.39556,4.02984,1.19872,8.11453,2.5977,3.12373,1.218,0.215965,0.0691368,0.14682801812887192,,0.236768,0.276023,0.711259,4.08428,729.4,4.168,706,4.034285714285715,2.96518,2.51514,13.9797,187.3000030517578,5,AL,Tanner Bibee,676440,30134,30134
MIL,Brewers,9.25555,7.94564,24.445,24.445,0,0,,141.725,577.959,115.962,62.34,58.42,20.483,149.548,38.4996,0.411326,5.40993,3.70986,1.08987,9.4968,2.44485,3.8844,1.30074,0.258752,0.0666131,0.19213899224996567,,0.217137,0.262291,0.732371,3.83305,674.1999999999999,4.747887323943662,621,4.373239436619718,2.88977,2.69673,10.5338,140.5,23,NL,Brandon Woodruff,605540,16162,16162
CHC,Cubs,10.5475,8.54709,26.823,26.823,0,0,,159.413,661.267,140.668,74.1,69.26,21.537,146.025,45.3073,0.428773,6.92419,3.91022,1.16663,8.24418,2.55792,3.223,1.21592,0.220827,0.0685159,0.1523110419511795,,0.230969,0.26985,0.717962,4.04237,675.4,4.2477987421383645,645,4.056603773584905,2.85032,2.52883,12.3485,214.4499969482422,17,NL,Matthew Boyd,571510,15440,15440
TEX,Rangers,9.9682,8.14653,24.936,24.936,0,0,,153.424,631.578,135.565,69.16,64.95,19.9152,149.164,40.4843,0.501443,6.00727,3.81003,1.14747,8.75008,2.37485,3.68448,1.16824,0.236176,0.0641001,0.17207567393779755,,0.2317,0.277998,0.721405,3.78721,692.6,4.526797385620915,665,4.34640522875817,2.78786,2.66918,12.3126,134.66000366210938,13,AL,Nathan Eovaldi,543135,9132,9132
DET,Tigers,9.66755,9.58983,27.772,27.772,0,0,,157.323,660.725,140.743,76.25,71.14,22.9131,174.39,49.5825,0.490762,7.32356,4.06972,1.20977,9.97634,2.83648,3.51716,1.31079,0.263937,0.0750427,0.1888943389058113,,0.233088,0.289852,0.720869,3.89669,689.3000000000001,4.390445859872612,663,4.222929936305732,2.77856,2.18958,11.571,211.57000732421875,6,AL,Jack Flaherty,656427,17479,17479
MIA,Marlins,8.37215,9.76442,26.743,26.743,0,0,,143.6,591.689,116.877,66.07,61.75,20.6109,156.524,46.6812,0.435513,5.04883,3.87013,1.13899,9.81001,2.9257,3.35304,1.29177,0.264538,0.0788949,0.185642808675766,,0.216456,0.265325,0.723728,3.90173,661.1000000000001,4.590972222222224,605,4.201388888888889,2.76149,2.39713,9.67198,80.36000061035156,20,NL,Eury Pérez,691587,27768,27768
KCR,Royals,8.37182,8.89403,23.707,29.766,0,0.663,,137.505,580.458,127.494,63.83,59.64,14.9287,135.368,45.1049,1.24099,4.91029,3.90357,1.25522,8.86013,2.95221,3.00118,0.977114,0.233209,0.0777058,0.15550339967012405,,0.240354,0.296111,0.717006,3.66881,630.5,4.568840579710145,619,4.4855072463768115,2.75185,2.151,6.23197,193.38999938964844,7,AL,Kris Bubic,663460,21455,21455
SEA,Mariners,10.8906,9.66678,28.643,28.643,0,0,,173.668,725.723,159.335,86.47,80.85,25.3126,158.192,50.0272,0.640064,6.44652,4.18989,1.20553,8.19798,2.59256,3.16212,1.31178,0.217979,0.0689344,0.14904415607452393,,0.238081,0.275912,0.706584,4.1837,714.7000000000002,4.107471264367817,693,3.9827586206896552,2.74356,2.24355,13.9594,171.25999450683594,11,AL,Luis Castillo,622491,15689,15689
SDP,Padres,9.90306,9.16524,27.396,27.396,0,0,,156.377,659.669,140.105,74.61,69.5,20.234,155.701,54.3766,0.660283,6.95649,3.99995,1.24367,8.9611,3.12955,2.86338,1.16453,0.236029,0.0824302,0.1535990834236145,,0.234158,0.283785,0.721448,4.00252,673.4000000000001,4.316666666666667,649,4.160256410256411,2.73928,2.2294,11.5716,128.80999755859375,29,NL,Michael King,650633,19853,19853
TOR,Blue Jays,10.9676,9.95981,28.979,28.979,0,0,,178.413,752.297,168.303,93.23,87.42,26.633,171.56,54.5425,0.623072,4.47071,4.40988,1.24904,8.65432,2.75138,3.14545,1.34349,0.228049,0.0725013,0.1555476039648056,,0.242762,0.286149,0.698512,4.14486,715.3,4.0185393258426965,706,3.966292134831461,2.73414,1.78438,14.7332,114.51000213623047,14,AL,Kevin Gausman,592332,14107,14107
MIA,Marlins,9.91738,10.7078,28.352,28.352,0,0,,176.905,743.177,167.944,87.21,81.38,20.3404,137.709,52.4993,0.504713,6.89825,4.14019,1.24611,7.00589,2.67089,2.62305,1.03481,0.185297,0.0706417,0.11465538293123245,,0.245611,0.280758,0.694043,4.08028,726,4.101694915254237,724,4.090395480225989,2.71026,2.33208,14.6372,145.35000610351562,20,NL,Sandy Alcantara,645261,18684,18684
SDP,Padres,10.3647,9.394,27.58,27.58,0,0,,166.467,692.109,146.441,81.47,76.2,27.2691,173.611,48.7747,0.668774,4.95653,4.11974,1.1727,9.38624,2.637,3.55945,1.4743,0.250844,0.0704726,0.1803710013628006,,0.229396,0.272395,0.724316,4.14717,702.7000000000002,4.233132530120483,665,4.006024096385542,2.64525,2.24846,13.2675,95.66000366210938,29,NL,Nick Pivetta,601713,15454,15454
TBR,Rays,9.0709,10.0212,28.227,28.227,0,0,,151.437,628.767,140.854,71.27,66.46,19.019,130.756,39.9495,0.511446,5.40998,3.94976,1.19392,7.77091,2.37422,3.27303,1.13031,0.207956,0.0635363,0.14441978931427002,,0.241434,0.280965,0.710441,3.93952,644.1,4.265562913907285,635,4.2052980132450335,2.6366,2.32466,10.2389,134.67999267578125,12,AL,Drew Rasmussen,656876,25385,25385
LAD,Dodgers,9.32139,5.71395,21.344,21.344,0,0,,124.58,521.997,102.723,56.67,52.88,14.6515,148.385,50.6428,0.418767,3.34225,3.8202,1.23107,10.7197,3.65858,2.93002,1.05846,0.284263,0.0970175,0.18724578619003296,,0.219489,0.288783,0.727837,3.58188,606.7,4.8536,564,4.512,2.63306,2.11313,9.39434,165.0800018310547,22,NL,Blake Snell,605483,13543,13543
PIT,Pirates,9.62871,11.4134,29.775,29.775,0,0,,176.68,762.439,182.133,98.87,92.66,22.7178,152.071,54.2213,0.460967,9.39465,4.72006,1.33775,7.74644,2.76201,2.80464,1.15724,0.199454,0.0711156,0.12833796441555023,,0.260628,0.304207,0.672132,4.16546,668.7,3.7779661016949153,701,3.9604519774011298,2.61804,1.12987,14.2219,532.8400268554688,27,NL,Mitch Keller,656605,17594,17594
LAD,Dodgers,8.8447,5.43996,21.707,21.707,0,0,,113.22,467.613,90.0471,46.71,43.65,13.2636,134.649,40.3578,0.298033,4.86164,3.46979,1.15178,10.7034,3.20809,3.33638,1.05434,0.287949,0.086306,0.20164339989423752,,0.213183,0.27974,0.748373,3.47772,577.3000000000001,5.108849557522125,531,4.699115044247788,2.60583,2.39699,7.07929,1.2400000095367432,22,NL,Shohei Ohtani,660271,19755,19755
BAL,Orioles,9.14515,7.54694,24.225,24.225,0,0,,135.519,566.079,117.188,60.5,56.77,16.5273,144.075,46.2428,0.403785,5.89186,3.77017,1.20596,9.56819,3.07105,3.11561,1.0976,0.254513,0.0816896,0.17282357811927795,,0.228017,0.284882,0.733687,3.7484,625.1000000000001,4.596323529411766,591,4.345588235294118,2.57653,2.51456,9.63229,73.29000091552734,2,AL,Kyle Bradish,680694,24586,24586
CIN,Reds,7.32132,8.68658,22.408,27.72,0,0.6526,,124.481,514.944,105.399,56.77,53.22,17.6346,147.016,38.548,0.803794,4.28402,3.84782,1.15638,10.6293,2.78703,3.81383,1.27498,0.285498,0.0748586,0.21063952893018723,,0.22325,0.285449,0.730992,3.64698,592.1999999999999,4.775806451612903,555,4.475806451612903,2.55182,1.98078,5.22718,105,18,NL,Chase Burns,695505,35333,35333
LAD,Dodgers,8.66147,7.10716,23.163,33.341,0,0.7772,,133.517,554.348,107.887,60.46,56.59,18.6649,155.857,47.3385,1.16653,5.62198,3.81457,1.16259,10.5059,3.19095,3.2924,1.25815,0.281154,0.0853948,0.19575928896665573,,0.215177,0.272963,0.734077,3.80778,634.0999999999999,4.732089552238805,580,4.3283582089552235,2.54327,2.2703,3.04869,110.3499984741211,22,NL,Emmet Sheehan,686218,29839,29839
