Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Rece Hinds","CIN",10.138,33.565,31.172,6.86299,4.0559,1.48032,0.15576,1.17101,3.80638,3.79979,1.85936,0.0802821,11.6137,0.302317,0.19449,0.0367782,0.378951,0.806354,0.215181,0.220165,0.0553959,0.346007,0.160101,0.269166,0.390346,0.284423,0.659512,0.170181,5.73726,0.30632,,0.0326339,3.1857,-0.780262,75.5442,0.0326339,0.04,-0.9402557462453842,-0.4293518289923668,-0.025874,747.9199829101562,,,,,,,28.4,2.84,28.4,2.84,,,,,,,,,,,,,,,,,,,"Rece Hinds","27493",677956
"Heston Kjerstad","BAL",13.874,51.351,46.9166,10.6864,7.03349,2.18529,0.148029,1.31959,5.34077,5.39256,3.13144,0.135742,13.5058,0.874772,0.360842,0.0673287,0.907768,0.279569,0.0828741,0.227774,0.0609811,0.26301,0.231858,0.286497,0.365041,0.284833,0.651538,0.137267,3.59915,0.288635,,-0.050009,4.89086,-1.17666,82.1987,-0.050009,-0.27,-1.1274026297032833,-0.9123148024082184,-0.0278596,999,,,,,,,41.8,2.985714285,41.8,2.985714285,,,,,,,,,,,,,,,,,,,"Heston Kjerstad","31166",677008
"José Barrero","BAL",3.883,9.458,8.70344,1.62597,1.05293,0.304768,0.0251131,0.243156,0.953464,0.847162,0.536344,0.000399411,3.28534,0.140667,0.0549886,0.022563,0.102201,0.217236,0.0751994,0.186819,0.0567079,0.347361,0.163253,0.244077,0.31142,0.245686,0.555498,0.124602,5.25398,0.264403,,0.00123397,0.600206,-0.51733,55.2318,0.00123397,0,-0.4978130692616105,-0.10425484925508499,-0.0282934,999,,,,,,,5.2,1.3,5.2,1.3,,,,,,,,,,,,,,,,,,,"Jose Barrero","23378",676480
"Tim Elko","CHW",3.446,11.357,10.6066,2.34034,1.58183,0.412557,0.0147831,0.33117,1.07121,1.20521,0.591371,0.00925198,3.85033,0.094442,0.0494621,0.0150978,0.21348,0.0262584,0.00869433,0.220649,0.0520711,0.339027,0.15359,0.266812,0.356001,0.271886,0.622813,0.135352,2.58614,0.310316,,-0.0132179,0.962307,-0.37961,71.5788,-0.0132179,-0.01,-0.3936508484184742,-0.2758950684219599,-0.02851,999,,,,,,,3.2,1.066666666,3.2,1.066666666,,,,,,,,,,,,,,,,,,,"Tim Elko","31522",671284
"Trey Lipscomb","WSN",7.39,22.831,21.355,4.81162,3.66932,0.860909,0.0763876,0.204999,1.93596,1.82887,1.15449,0.0789884,4.90239,0.128304,0.129905,0.0632617,0.461052,0.432186,0.162054,0.225315,0.0505669,0.214725,0.235496,0.267678,0.301582,0.250815,0.56926,0.0762668,4.43054,0.281276,,-0.0120977,1.54395,-1.15371,57.4218,-0.0120977,-0.03,-1.1642401283606887,0.08404319919645786,-0.0328018,999,,,,,,,12.9,1.842857142,12.9,1.842857142,,,,,,,,,,,,,,,,,,,"Trey Lipscomb","31567",702358
"José Azocar","ATL",5.322,13.105,12.1883,2.85175,2.16169,0.47663,0.0999894,0.113439,1.449,0.896638,0.598724,0.0178566,2.9889,0.103025,0.0889698,0.125951,0.193944,0.565902,0.158312,0.233973,0.0456867,0.228073,0.200316,0.273787,0.317408,0.259992,0.591195,0.0834344,6.80522,0.298454,,0.0295635,0.98387,-0.564587,63.2174,0.0295635,0.03,-0.5417482759803534,-0.2163888830691576,-0.032958,999,,,,,,,9.7,1.94,9.7,1.94,,,,,,,,,,,,,,,,,,,"Jose Azocar","18821",640492
"Chadwick Tromp","ATL",14.444,44.994,41.8181,8.45137,6.07433,1.61617,0,0.760866,3.64526,4.09074,2.55462,0.0019001,11.6537,0.262466,0.283918,0.0749443,0.891082,0.0261624,0.0139477,0.202099,0.0567769,0.259006,0.219211,0.250861,0.29533,0.242408,0.546192,0.0932317,1.60036,0.259049,,-0.059165,2.73559,-2.58079,51.1716,-0.059165,0,-2.6630485504865646,0.8266093134880066,-0.0347328,999,,,,,,,27,1.928571428,27,1.928571428,,,,,,,,,,,,,,,,,,,"Chadwick Tromp","16953",644433
"Jhonkensy Noel","BAL",7.455,26.196,24.2229,5.14366,3.11314,0.9585,0.0493579,1.02266,2.73857,3.14337,1.4438,0.0409708,7.71683,0.350476,0.152185,0.0265924,0.416666,0.0778575,0.0284716,0.212347,0.0551154,0.29458,0.187098,0.265116,0.382648,0.280613,0.647765,0.170302,2.88249,0.263564,,-0.0282148,2.40526,-0.69,79.292,-0.0282148,0,-0.6675764247775078,-0.5752314925193787,-0.0349074,999,,,,,,,19.3,2.757142857,19.3,2.757142857,,,,,,,,,,,,,,,,,,,"Jhonkensy Noel","24257",678877
"Abraham Toro","KCR",12.822,37.674,34.3839,8.04808,5.38116,1.66095,0.212701,0.793262,3.93013,3.95129,2.456,0.0642831,7.21598,0.440118,0.315052,0.0789795,0.6629,0.395949,0.117308,0.234066,0.0651908,0.191537,0.340355,0.291108,0.363956,0.286503,0.655064,0.129891,4.62426,0.271821,,-0.0230691,3.63932,-0.812153,78.8886,-0.0230691,0,-0.9604824632406235,-0.6921296119689941,-0.0364165,999,,,,,,,32,2.461538461,32,2.461538461,,,,,,,,,,,,,,,,,,,"Abraham Toro","19844",647351
"Mason McCoy","SDP",22.218,65.796,60.2835,11.7285,8.2926,2.21877,0.351262,0.865881,6.23551,4.4292,4.18613,0.0771353,20.9221,0.374682,0.407253,0.544454,0.854149,1.63609,0.431466,0.194556,0.0636229,0.317985,0.200082,0.249639,0.286106,0.23825,0.535745,0.0915498,5.77434,0.279226,,0.0661803,3.77823,-3.99608,52.533,0.0661803,0.06,-3.6353889852762222,1.0886111818253994,-0.0366002,999,,,,,,,38.2,1.736363636,38.2,1.736363636,,,,,,,,,,,,,,,,,,,"Mason McCoy","22232",669200
"Bryan De La Cruz","PHI",11.984,43.266,40.1093,9.30011,6.19531,1.8752,0.0700613,1.15953,4.35988,4.94751,2.54382,0.0237076,11.5577,0.221658,0.344355,0.0468372,0.703229,0.296176,0.108671,0.231869,0.0587948,0.267132,0.220096,0.279172,0.368842,0.282218,0.648014,0.136974,3.33294,0.293498,,-0.0442673,4.02897,-1.08324,77.3031,-0.0442673,-0.04,-1.208144884556532,-0.5948148146271706,-0.0371895,999,,,,,,,34.6,2.883333333,34.6,2.883333333,,,,,,,,,,,,,,,,,,,"Bryan De La Cruz","19600",650559
"Kevin Newman","KCR",8.595,25.923,23.9652,5.51283,4.20651,1.0509,0.07597,0.179449,2.30765,2.03771,1.22715,0.0432528,4.64012,0.140137,0.200009,0.314606,0.533474,0.37554,0.132714,0.230035,0.0473383,0.178996,0.264466,0.269465,0.30269,0.252394,0.572155,0.0726547,4.36034,0.275689,,-0.0157515,1.78628,-1.27673,55.3921,-0.0157515,-0.01,-1.3786684218794107,0.1226388867944479,-0.0372215,999,,,,,,,15.5,1.722222222,15.5,1.722222222,,,,,,,,,,,,,,,,,,,"Kevin Newman","17696",621028
"Ildemaro Vargas","ARI",24.719,94.319,87.2076,20.7556,15.3629,4.09387,0.377652,0.921095,9.03857,8.20215,4.72673,0.119925,12.3252,0.624933,0.661036,1.09869,2.45063,1.04658,0.362227,0.238002,0.0501143,0.130676,0.3835,0.280059,0.325293,0.266309,0.605352,0.0872912,4.16161,0.265798,,-0.0749809,7.5648,-3.57972,67.0312,-0.0749809,-0.02,-3.760483644902706,0.24409184977412224,-0.0387126,999,,,,,,,71.5,2.86,71.5,2.86,,,,,,,,,,,,,,,,,,,"Ildemaro Vargas","13324",545121
"Matt Koperniak","STL",9.997,33.739,31.1206,7.17603,5.21562,1.26857,0.0816588,0.610188,3.1994,3.13176,1.9917,0.0413563,7.14647,0.304317,0.209151,0.113254,0.754025,0.362665,0.0998091,0.230588,0.0590325,0.211816,0.278697,0.28169,0.33542,0.271896,0.617111,0.104832,3.77411,0.278531,,-0.0176569,2.85905,-1.12747,73.9905,-0.0176569,0,-1.057716803625226,-0.4628240466117859,-0.0407241,999,,,,,,,26.5,2.65,26.5,2.65,,,,,,,,,,,,,,,,,,,"Matt Koperniak","sa3014834",689288
"Daniel Johnson","MIA",8.912,21.451,19.9841,4.22709,2.75926,0.922666,0.0752366,0.469925,2.07255,2.08008,1.11031,0.0206713,5.37874,0.181054,0.147819,0.0277483,0.283501,0.543972,0.123354,0.211523,0.0517603,0.250746,0.206426,0.257592,0.335767,0.25935,0.593359,0.124245,5.21454,0.263047,,0.0316743,1.59927,-0.935332,61.9074,0.0316743,0,-0.936787374317646,-0.23645281791687012,-0.0470188,999,,,,,,,10.2,1.133333333,10.2,1.133333333,,,,,,,,,,,,,,,,,,,"Daniel Johnson","19643",669288
"Niko Kavadas","LAA",7.497,22.389,19.6011,3.52278,2.04099,0.728011,0.0329401,0.720842,2.09972,2.40094,2.27068,0.0498247,8.63445,0.360456,0.137182,0.0195442,0.243153,0.0438063,0.0142305,0.179723,0.101419,0.385656,0.262979,0.275103,0.330552,0.270133,0.605655,0.150829,2.42767,0.269857,,-0.0275813,1.86521,-0.78022,69.4504,-0.0275813,0,-0.833725368604064,-0.4113205373287201,-0.0485425,999,,,,,,,20.7,2.957142857,20.7,2.957142857,,,,,,,,,,,,,,,,,,,"Niko Kavadas","29782",694359
"Yohel Pozo","STL",48.493,171.393,163.313,38.1172,27.0192,7.67975,0.00943459,3.40889,14.0749,17.9442,5.68313,0.359752,22.6096,0.884209,1.23449,0.278398,3.43916,0.129383,0.0548444,0.2334,0.0331585,0.131917,0.251359,0.261138,0.343161,0.261991,0.604299,0.10976,1.55179,0.25055,,-0.215935,13.1455,-7.10588,67.2051,-0.215935,0,-6.877773478627205,0.5820490121841431,-0.0607161,999,,,,,,,122.2,2.545833333,122.2,2.545833333,,,,,,,,,,,,,,,,,,,"Yohel Pozo","18848",650968
"Tristan Gray","MIN",20.929,75.36,69.2251,14.0691,8.83384,3.09747,0.230129,1.90768,6.88964,7.53388,4.70123,0.18355,22.0186,0.651118,0.575013,0.207497,0.987393,0.283853,0.0892844,0.203237,0.0623837,0.292179,0.213512,0.258428,0.337304,0.260353,0.595731,0.134067,3.20219,0.265106,,-0.0722338,5.67976,-3.2246,63.1331,-0.0722338,-0.13,-3.346768982708454,0.13914865255355835,-0.0628047,999,,,,,,,54.9,2.614285714,54.9,2.614285714,,,,,,,,,,,,,,,,,,,"Tristan Gray","19877",656484
"Richie Palacios","TBR",47.024,173.711,153.706,34.5458,24.1497,7.0749,0.728793,2.59236,18.283,14.3652,16.1986,0.488354,33.4669,1.79505,1.18818,0.823257,2.98195,4.62819,1.30589,0.224752,0.0932504,0.192658,0.48402,0.303893,0.330861,0.282852,0.634755,0.106109,5.23366,0.268889,,0.11586,16.2655,-4.25975,78.5077,0.11586,-0.48,-4.2844415456056595,-2.3087110221385956,-0.0628508,999,,,,,,,156.9,3.338297872,156.9,3.338297872,,,,,,,,,,,,,,,,,,,"Richie Palacios","24589",680700
"Johnathan Rodríguez","CLE",33.104,120.201,109.29,25.5228,17.7084,4.77199,0.228987,2.81344,12.1201,12.2704,9.28274,0.44443,34.5267,0.885247,0.595751,0.147156,2.5527,0.655883,0.231132,0.233533,0.0772268,0.287242,0.268856,0.29729,0.358616,0.287988,0.655906,0.125083,3.08565,0.313036,,-0.144573,11.7563,-2.44634,84.1125,-0.144573,-0.46,-2.395363539457321,-2.3641302287578583,-0.0636763,999,,,,,,,111.2,3.369696969,111.2,3.369696969,,,,,,,,,,,,,,,,,,,"Johnathan Rodriguez","22530",671286
"Tyler Black","MIL",11.159,37.356,32.9655,7.01858,4.84168,1.37544,0.224657,0.576798,3.95172,3.14659,3.63238,0.100763,9.60039,0.508343,0.194102,0.055679,0.552955,1.23098,0.359569,0.212907,0.0972368,0.256997,0.378357,0.299174,0.320751,0.277816,0.619926,0.107845,5.76436,0.280292,,0.0403132,3.34513,-1.06877,76.6529,0.0403132,-0.02,-0.9933691807091236,-0.8810339756309986,-0.0646165,999,,,,,,,35.4,3.218181818,35.4,3.218181818,,,,,,,,,,,,,,,,,,,"Tyler Black","29949",672012
"Orelvis Martinez","WSN",19.407,76.858,70.0518,14.031,8.20127,3.28204,0.156583,2.39108,6.68722,9.23627,5.31171,0.23376,22.2717,0.870759,0.544082,0.0796102,0.990196,0.1994,0.041925,0.200294,0.0691108,0.289778,0.238496,0.26327,0.354015,0.269198,0.617285,0.153721,2.50078,0.25341,,-0.0707026,6.34462,-2.73674,70.0146,-0.0707026,-0.09,-2.8021560311317444,-0.3894907534122467,-0.0649237,999,,,,,,,53.9,2.836842105,53.9,2.836842105,,,,,,,,,,,,,,,,,,,"Orelvis Martinez","25967",682619
"Justin Foscue","TEX",12.235,42.766,38.7971,8.41307,5.40408,1.88029,0.0825935,1.0461,4.28056,4.28288,3.05198,0.0252324,8.14958,0.554805,0.29082,0.071325,0.679146,0.4175,0.144852,0.216848,0.0713646,0.190562,0.374495,0.28153,0.35046,0.278383,0.631991,0.133613,3.71061,0.246451,,-0.0351395,3.84924,-1.20389,77.7167,-0.0351395,-0.01,-1.158321961760521,-0.9540585968643427,-0.0655255,999,,,,,,,33,2.75,33,2.75,,,,,,,,,,,,,,,,,,,"Justin Foscue","27501",679822
"Tyler Tolbert","KCR",52.472,120.011,109.575,24.0726,17.1795,4.98715,0.487865,1.41813,13.5697,7.82003,6.50655,0.130608,31.7571,1.29624,0.699701,1.93386,1.7132,7.03723,1.51242,0.219691,0.0542162,0.264618,0.204885,0.269954,0.312936,0.25783,0.58289,0.0932448,6.96303,0.293836,,0.62402,8.79926,-5.38096,59.1368,0.62402,0.05,-5.155958712100983,0.3834277279675007,-0.0656792,999,,,,,,,80,1.538461538,80,1.538461538,,,,,,,,,,,,,,,,,,,"Tyler Tolbert","25779",686475
"Pedro León","PHI",11.577,43.109,39.2387,7.96493,5.23624,1.53634,0.0701137,1.12223,4.55604,4.0383,2.70005,0.0610622,13.5893,0.664127,0.225771,0.280373,0.646959,1.26765,0.219173,0.202987,0.062633,0.315231,0.198689,0.264522,0.331515,0.262954,0.596036,0.128528,5.39687,0.27644,,0.107401,3.34011,-1.75355,64.1067,0.107401,-0.06,-1.7264969944953918,-0.35776233300566673,-0.0665044,999,,,,,,,34.9,2.908333333,34.9,2.908333333,,,,,,,,,,,,,,,,,,,"Pedro Leon","27781",694175
"Grant McCray","SFG",21.393,64.621,59.0703,12.2659,8.22138,2.58822,0.279385,1.17695,6.98758,5.13321,4.52122,0.0339829,21.3181,0.439026,0.364283,0.226199,0.889112,2.2845,0.441259,0.20765,0.0699652,0.329894,0.212084,0.267509,0.320699,0.260336,0.588208,0.113049,6.10016,0.300193,,0.1894,4.86949,-2.76598,66.3168,0.1894,0.04,-2.390369266271591,-0.4221944436430931,-0.067793,999,,,,,,,45.1,2.147619047,45.1,2.147619047,,,,,,,,,,,,,,,,,,,"Grant McCray","25690",687529
"DaShawn Keirsey Jr.","ATL",13.923,26.674,24.6777,5.20806,3.7005,1.03021,0.0755518,0.401797,2.80785,2.09119,1.51764,0.0257922,7.56979,0.25701,0.160613,0.0610586,0.398118,1.04879,0.261721,0.211044,0.0568959,0.283789,0.200487,0.26238,0.307759,0.252402,0.570139,0.0967152,5.93754,0.284956,,0.0666042,1.83819,-1.31355,58.0177,0.0666042,0,-1.2606344521045685,-0.29402557015419006,-0.0682639,999,,,,,,,13.8,0.985714285,13.8,0.985714285,,,,,,,,,,,,,,,,,,,"DaShawn Keirsey Jr.","24496",680577
"Tyler Wade","TEX",19.701,61.102,54.5292,11.3183,8.98407,1.80153,0.318687,0.214046,6.26246,2.77652,4.76258,0.106501,15.2579,0.4847,0.345374,0.980192,1.03428,2.81675,0.61707,0.207565,0.0779448,0.249712,0.312138,0.275534,0.264067,0.244833,0.539602,0.0565027,6.55723,0.281816,,0.217401,3.83525,-3.38442,54.6057,0.217401,-0.14,-3.051708474755287,0.25089283287525177,-0.071392,999,,,,,,,30.3,1.515,30.3,1.515,,,,,,,,,,,,,,,,,,,"Tyler Wade","15730",642180
"Ryan Kreidler","MIN",25.715,90.273,80.9021,15.3994,10.3985,3.46541,0.128311,1.40719,8.59763,6.70762,7.37048,0.00381223,28.372,1.04596,0.567093,0.387332,1.20634,2.20933,0.677177,0.190346,0.0816465,0.314292,0.25978,0.264957,0.288534,0.249593,0.553491,0.0981878,4.79491,0.270695,,0.0403643,6.01512,-4.65133,55.7212,0.0403643,-0.01,-4.6707830391824245,0.8630401398986578,-0.0716896,999,,,,,,,46.1,1.773076923,46.1,1.773076923,,,,,,,,,,,,,,,,,,,"Ryan Kreidler","25867",668952
"Michael Toglia","CIN",20.2,66.362,59.4996,12.3097,7.09205,2.49633,0.122955,2.59835,7.18114,8.03287,6.04348,0.247457,22.628,0.343765,0.419559,0.0556176,0.83041,0.631716,0.209865,0.206887,0.0910684,0.340978,0.26708,0.281978,0.383985,0.289562,0.665963,0.177098,3.57858,0.279924,,-0.0469525,6.57538,-1.26581,79.0643,-0.0469525,0,-1.6936054229736328,-1.219172477722168,-0.0721199,999,,,,,,,62.1,3.105,62.1,3.105,,,,,,,,,,,,,,,,,,,"Michael Toglia","25845",669911
"John Rave","KCR",30.159,104.858,94.1618,20.1889,13.6118,3.95581,0.679009,1.9422,11.3076,8.83204,8.61205,0.200278,28.4976,0.552358,0.61808,0.913676,1.68214,2.55555,0.567124,0.214406,0.0821306,0.271773,0.302202,0.282394,0.332718,0.271939,0.615112,0.118312,5.93635,0.283597,,0.129824,8.88937,-3.50041,68.8557,0.129824,0.71,-3.7192240059375763,-0.6862500309944153,-0.081485,999,,,,,,,87,2.9,87,2.9,,,,,,,,,,,,,,,,,,,"John Rave","26284",670231
"Zac Veen","COL",33.238,122.626,111.491,26.6735,17.9261,5.49031,0.634474,2.6226,14.3391,11.9716,8.76439,0.245681,30.3629,0.90382,0.794476,0.672287,2.00087,4.66531,0.760174,0.239243,0.0714725,0.247606,0.288655,0.297996,0.370438,0.292368,0.668434,0.131195,6.31618,0.303289,,0.441212,12.4295,-2.05967,72.2134,0.441212,0.24,-3.597216784954071,-1.2987961918115616,-0.0835091,741.8499755859375,,,,,,,125.3,3.796969696,125.3,3.796969696,,,,,,,,,,,,,,,,,,,"Zac Veen","27770",691728
"Tyler Locklear","ARI",53.351,211.609,190.578,44.9357,29.9044,9.13538,0.588266,5.30769,23.7421,23.3875,15.7267,0.784722,58.7077,3.72304,1.33177,0.249071,3.98288,3.56183,1.28013,0.235786,0.0743199,0.277435,0.267882,0.304625,0.373446,0.297242,0.678071,0.13766,4.52943,0.309849,,-0.13251,22.2865,-2.71671,88.2215,-0.13251,-0.09,-3.0865520983934402,-4.805366367101669,-0.087133,999,,,,,,,204.6,3.860377358,204.6,3.860377358,,,,,,,,,,,,,,,,,,,"Tyler Locklear","31396",682988
"Matt Mervis","WSN",9.749,35.61,32.4154,6.4385,3.88329,1.3393,0.0286385,1.18728,3.15434,4.25468,2.50688,0.0790357,10.8406,0.404762,0.25084,0.0320762,0.484334,0.176637,0.0601182,0.198625,0.0703982,0.304427,0.231249,0.262807,0.351589,0.268708,0.614396,0.152964,2.61626,0.25444,,-0.0336283,2.92544,-1.28215,69.679,-0.0336283,-0.04,-1.3133317567408085,-0.7922376170754433,-0.094211,999,,,,,,,22.9,2.29,22.9,2.29,,,,,,,,,,,,,,,,,,,"Matt Mervis","27845",670223
"Lenyn Sosa","CHW",98.118,395.645,371.124,90.575,61.0127,16.9997,0.707378,11.8553,39.2309,44.3788,16.4931,0.570109,87.5226,2.76743,2.71812,2.54239,6.15493,2.17755,0.857288,0.244056,0.0416867,0.221215,0.188444,0.279407,0.389507,0.288904,0.668914,0.145451,3.09466,0.286813,,-0.441739,38.9906,-7.75793,83.3018,-0.441739,-0.08,-8.228324860334396,-6.310423448681831,-0.0942596,490.6600036621094,,,,,,,364.4,3.718367346,364.4,3.718367346,,,,,,,,,,,,,,,,,,,"Lenyn Sosa","22896",672820
"Matthew Lugo","LAA",15.522,53.851,50.1633,10.9681,6.97551,2.41657,0.19841,1.37766,5.52781,5.1403,2.74308,0.0564326,17.0647,0.517639,0.28239,0.144567,0.670679,1.18649,0.305445,0.218649,0.0509383,0.316887,0.160746,0.264938,0.357123,0.270894,0.622061,0.138475,5.31044,0.299671,,0.0450102,4.51953,-1.84338,69.9741,0.0450102,-0.23,-1.860721506178379,-0.9486111253499985,-0.0977973,999,,,,,,,40.7,2.54375,40.7,2.54375,,,,,,,,,,,,,,,,,,,"Matthew Lugo","25980",683090
"Justin Turner",,45.413,166.245,151.32,36.1002,25.1024,7.21088,0.197414,3.58954,16.4964,17.6754,10.7778,0.0487879,31.3783,2.41034,1.47826,0.258213,2.86709,0.687773,0.313649,0.238568,0.0648305,0.188747,0.343478,0.296941,0.359995,0.289047,0.656936,0.121427,2.66764,0.27591,,-0.243349,16.4027,-3.24044,83.2688,-0.243349,0,-3.5308123975992203,-3.0541775226593018,-0.0980709,999,,,,,,,149.4,3.32,149.4,3.32,,,,,,,,,,,,,,,,,,,"Justin Turner","5235",457759
"Kris Bryant","COL",18.959,74.925,66.6581,16.3795,10.9683,3.31093,0.122999,1.97728,8.06013,8.6843,6.37339,0.0207063,18.226,1.21333,0.590329,0.0898151,1.31586,0.114947,0.0483972,0.245724,0.0850635,0.243256,0.349687,0.320253,0.388073,0.311652,0.708327,0.14235,2.411,0.306136,,-0.119188,8.7676,-0.0853614,85.4238,-0.119188,0,-1.4135799258947372,-2.0480401515960693,-0.0991252,999,,,,,,,71.1,3.742105263,71.1,3.742105263,,,,,,,,,,,,,,,,,,,"Kris Bryant","15429",592178
"Yohandy Morales","WSN",14.781,57.782,53.0671,12.0975,8.45223,2.36819,0.162095,1.11503,5.29354,5.774,3.82541,0.103385,17.401,0.492784,0.299824,0.0968693,1.13808,0.411082,0.116972,0.227967,0.0662041,0.30115,0.219838,0.284575,0.341737,0.275805,0.626312,0.11377,3.54065,0.315129,,-0.0493094,5.07986,-1.74753,74.5405,-0.0493094,0,-1.7928666584193707,-1.1405092477798462,-0.103433,999,,,,,,,41.4,2.76,41.4,2.76,,,,,,,,,,,,,,,,,,,"Yohandy Morales","sa3022672",691002
"Yanquiel Fernández","NYY",22.82,76.673,71.0312,15.4614,10.2518,3.17992,0.113514,1.91624,7.01534,7.9565,4.63779,0.377026,17.6427,0.417657,0.485406,0.100989,1.47025,0.133934,0.04814,0.217671,0.060488,0.230103,0.262873,0.267943,0.346568,0.267198,0.614511,0.128897,2.17512,0.260697,,-0.0914917,6.20486,-2.85464,69.7349,-0.0914917,0,-2.8264892175793648,-0.8451609015464783,-0.105657,999,,,,,,,55.5,2.413043478,55.5,2.413043478,,,,,,,,,,,,,,,,,,,"Yanquiel Fernandez","28552",692585
"Jarred Kelenic","CHW",28.676,102.073,92.7218,19.6554,12.0211,4.34488,0.304518,2.98495,10.713,10.3199,7.88905,0.316851,29.7635,0.605369,0.672885,0.183931,1.27389,1.9016,0.580063,0.211983,0.0772883,0.29159,0.265058,0.276279,0.361988,0.278465,0.638268,0.150005,4.63636,0.274881,,0.00942993,9.19408,-2.86663,76.1105,0.00942993,-0.16,-2.864594933576882,-1.6842730343341827,-0.105963,999,,,,,,,86.8,2.993103448,86.8,2.993103448,,,,,,,,,,,,,,,,,,,"Jarred Kelenic","22558",672284
"Christian Encarnacion-Strand","CIN",25.703,89.43,83.1194,20.0096,12.3803,3.89809,0.233041,3.49818,9.6266,11.5396,4.4581,0.134697,23.5801,1.09922,0.644014,0.10924,1.30728,0.457586,0.149679,0.240734,0.0498502,0.263671,0.189062,0.286238,0.419497,0.303685,0.705735,0.178763,3.37042,0.291284,,-0.0873081,9.88653,-0.680318,88.7393,-0.0873081,0,-1.2808602377772331,-2.7765586376190186,-0.110708,999,,,,,,,83.8,3.223076923,83.8,3.223076923,,,,,,,,,,,,,,,,,,,"Christian Encarnacion-Strand","30011",687952
"Nate Eaton","BOS",24.053,81.146,74.6315,16.5648,11.4752,3.42238,0.332807,1.3344,8.52049,6.73975,4.57315,0.103748,20.8555,0.854026,0.55085,0.536445,1.13096,2.99469,0.645923,0.221954,0.0563571,0.257012,0.219278,0.272821,0.33037,0.265369,0.60319,0.108415,6.0503,0.287406,,0.223522,6.44632,-3.1417,63.1504,0.223522,0.3,-3.3007766008377075,-0.6485922336578369,-0.11832,999,,,,,,,59.2,2.466666666,59.2,2.466666666,,,,,,,,,,,,,,,,,,,"Nate Eaton","25055",681987
"Warming Bernabel","WSN",33.035,103.717,97.4537,23.9563,16.7402,4.93079,0.311718,1.97357,9.79501,11.0615,4.48531,0.143566,17.1769,0.810002,0.844175,0.123775,1.78799,1.19487,0.335497,0.245822,0.0432457,0.165613,0.261124,0.28237,0.36357,0.280781,0.645939,0.117748,4.05718,0.277744,,-0.0429417,9.53725,-2.71771,77.9496,-0.0429417,0,-2.7535158954560757,-1.9054417610168457,-0.123621,999,,,,,,,87.6,2.654545454,87.6,2.654545454,,,,,,,,,,,,,,,,,,,"Warming Bernabel","26536",682653
"Nick Allen","HOU",36.932,134.639,122.519,26.5186,21.0494,4.44621,0.26972,0.753331,12.4325,8.08486,8.68877,0.0877685,27.1589,0.765469,0.774986,1.89038,2.62651,3.19577,1.03836,0.216444,0.0645338,0.201717,0.319923,0.270985,0.275583,0.245762,0.546568,0.0591387,4.67372,0.270127,,0.0131308,8.55253,-7.3561,54.4152,0.0131308,0.49,-7.220613314770162,1.3765705823898315,-0.123797,999,,,,,,,82.1,2.218918918,82.1,2.218918918,,,,,,,,,,,,,,,,,,,"Nick Allen","22277",669397
"Angel Martínez","CLE",69.874,275.768,251.223,57.6233,39.0338,11.3374,1.21249,6.03964,28.3545,25.891,17.1267,0.345217,57.9951,2.82331,2.20415,2.39075,4.34904,4.81808,1.40642,0.229371,0.0621054,0.210304,0.295312,0.283759,0.356275,0.280212,0.640035,0.126904,4.87543,0.272364,,0.000548907,25.2306,-7.35347,78.756,0.000548907,-2.3,-6.904289654863533,-3.800246834754944,-0.12411,999,,,,,,,234.5,3.35,234.5,3.35,,,,,,,,,,,,,,,,,,,"Angel Martinez","26540",682657
"Deyvison De Los Santos","MIA",20.045,80.431,75.0108,17.7788,12.3306,3.18055,0.200366,2.06725,7.8403,8.95351,4.24986,0.434391,20.9873,0.585015,0.455038,0.130306,1.69405,0.987427,0.22278,0.237016,0.0528386,0.260936,0.202497,0.281612,0.367438,0.281127,0.64905,0.130422,3.88119,0.299773,,-0.00420005,7.41854,-2.085,76.8249,-0.00420005,0,-2.2134178346022964,-1.6894527673721313,-0.125528,999,,,,,,,70.2,3.51,70.2,3.51,,,,,,,,,,,,,,,,,,,"Deyvison De Los Santos","sa3015168",691277
"George Valera","CLE",98.684,381.224,339.827,74.7179,48.6605,13.7131,1.04492,11.2995,40.6536,40.6024,35.5635,0.443001,102.21,2.86753,2.36211,0.604204,7.01893,2.90828,0.534353,0.219871,0.0932876,0.268111,0.347944,0.297276,0.366126,0.292337,0.663401,0.146255,3.75141,0.277325,,-0.209196,38.632,-6.41257,87.1085,-0.209196,-2.29,-6.001571789383888,-8.381604671478271,-0.129125,747.6500244140625,,,,,,,349.6,3.531313131,349.6,3.531313131,,,,,,,,,,,,,,,,,,,"George Valera","22541",671655
