Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Randy Dobnak","SEA",0.338411,0.435641,0,4.7489,8.473,0.352,0,0.65,,11.39,50.3111,11.4339,6.43,6.01,1.3045,5.33062,0.313461,0.546064,8.93113,7.05708,4.21208,1.67544,1.03077,0.177518,0.105953,0.07156500965356827,0.257322,1.47187,0.296193,0.691818,,,4.60364,-0.0139606,-0.0255939,999,,,,,,,44.50000000000001,4.045454545454546,46,4.181818181818182,,,,,,,,,,,,,,,,,,,"Randy Dobnak","23798",677976
"Joey Estes","ATH",0.91042,1.18425,0,5.06099,20.784,0.944,0,0.6351,,28.3818,122.547,28.5476,17.11,15.96,5.65466,8.32024,0.931447,1.60432,23.4649,7.44083,2.63839,2.82022,1.79312,0.191477,0.0678943,0.12358245253562927,0.25348,1.29899,0.274157,0.68245,,,5.12072,-0.0144514,-0.183223,999,,,,,,,78.00000000000003,2.785714285714287,82,2.9285714285714284,,,,,,,,,,,,,,,,,,,"Joey Estes","26257",683155
"Michael Kopech",,1.78559,2.16879,0,4.60315,31.968,0.248,0,0,,33.9224,149.524,27.7689,18.55,17.35,4.51626,20.4856,0.866544,1.93322,36.5388,9.69417,5.43508,1.78363,1.19822,0.244367,0.137005,0.10736168920993805,0.218471,1.4225,0.270221,0.708402,,,4.69429,-0.0147166,-0.125392,999,,,,,,,125.30000000000003,3.6852941176470595,113,3.323529411764706,,,,,,,,,,,,,,,,,,,"Michael Kopech","17282",656629
"Brandon Waddell","NYM",0.400677,0.369574,0,4.86156,7.95,0.243,0,0,,15.9023,70.2058,15.6381,9.17,8.59,2.04638,7.14975,0.502576,0.844415,12.642,7.15481,4.04644,1.76817,1.15816,0.180071,0.10184,0.0782305970788002,0.25137,1.43299,0.286002,0.683528,,,4.72619,-0.0159338,-0.064541,999,,,,,,,54.20000000000001,3.3875000000000006,56,3.5,,,,,,,,,,,,,,,,,,,"Brandon Waddell","18347",663399
"Luis Guerrero","TBR",0.868509,0.682313,0,4.62856,19.358,0,0,0.6597,,21.4667,94.4109,19.1484,11.8,11.04,2.79058,11.3118,0.853249,1.06358,19.3929,8.13056,4.7425,1.7144,1.16996,0.20541,0.119814,0.08559571206569672,0.233416,1.41895,0.273304,0.702742,,,4.74776,-0.0176146,-0.104219,999,,,,,,,75.1,3.576190476190476,72,3.4285714285714284,,,,,,,,,,,,,,,,,,,"Luis Guerrero","31184",692285
"T.J. McFarland",,1.44822,1.76961,0,4.72083,27.244,0,0,0,,23.7543,104.162,25.4632,13.39,12.46,2.61372,8.65789,0.762402,1.19109,15.5974,5.90953,3.28029,1.80152,0.990283,0.149741,0.0831192,0.06662210822105408,0.269985,1.43642,0.300247,0.680558,,,4.49617,-0.0180683,-0.0467664,999,,,,,,,77.70000000000002,3.2375000000000007,83,3.4583333333333335,,,,,,,,,,,,,,,,,,,"T.J. McFarland","3237",519008
"Osvaldo Bido","NYY",0.657772,0.596255,0,4.99892,12.747,0.493,0,0.691,,17.1937,75.6631,16.2062,10.19,9.55,2.74554,7.73559,0.436236,1.07312,15.7736,8.25668,4.04918,2.0391,1.43715,0.208472,0.102237,0.10623478144407272,0.24241,1.39247,0.278485,0.684235,,,4.91317,-0.0186721,-0.113018,999,,,,,,,56.300000000000004,3.311764705882353,55,3.235294117647059,,,,,,,,,,,,,,,,,,,"Osvaldo Bido","23150",674370
"Alexis Díaz","TEX",1.24192,0.969267,0,4.70909,26.288,0,1,0.6445,,27.3301,119.556,22.5018,15.22,14.3,3.90899,14.0553,0.562813,2.9412,27.2859,8.98545,4.6285,1.94133,1.28726,0.228228,0.117563,0.11066525429487228,0.219403,1.33761,0.260534,0.686422,,,4.86343,-0.0210702,-0.0906441,747.8099975585938,,,,,,,102.80000000000003,3.8074074074074082,95,3.5185185185185186,,,,,,,,,,,,,,,,,,,"Alexis Diaz","21132",664747
"Kevin Herget","NYM",0.169498,0.14516,0,5.46076,3.614,0,0,0,,5.9662,26.2369,6.4335,3.87,3.62,1.14331,2.01223,0.137895,0.177229,4.66529,7.03758,3.03544,2.31847,1.72469,0.177814,0.0766944,0.10111942142248154,0.267533,1.4156,0.29005,0.668469,,,5.16337,-0.02116,-0.0866064,999,,,,,,,20.500000000000007,3.416666666666668,21,3.5,,,,,,,,,,,,,,,,,,,"Kevin Herget","15369",643361
"Nick Sandlin","LAA",1.33054,1.20584,0,4.46103,35.324,0,0,4.1235,,34.9628,150.852,28.8131,18.48,17.33,5.18376,16.7231,1.0446,3.00277,33.7164,8.67915,4.3048,2.01615,1.33439,0.223506,0.110858,0.11264832317829132,0.219735,1.30242,0.25621,0.706817,,,4.82647,-0.021201,0.0295027,999,,,,,,,146.1,4.174285714285714,134,3.8285714285714287,,,,,,,,,,,,,,,,,,,"Nick Sandlin","20517",680704
"Austin Voth",,0.237336,0.262825,0,5.36595,6.106,0,0,0,,6.3232,27.8788,6.5815,4.04,3.77,1.16601,2.37823,0.138939,0.337441,5.48482,7.8067,3.38501,2.30626,1.65961,0.196738,0.0853063,0.1114317923784256,0.261554,1.41696,0.292535,0.671423,,,5.08597,-0.0223975,-0.0872269,999,,,,,,,17.90000000000001,2.9833333333333347,21,3.5,,,,,,,,,,,,,,,,,,,"Austin Voth","15047",608723
"Jackson Rutledge","WSN",1.75206,2.03565,0,4.83975,51.78,0.088,2,0.6452,,58.9679,261.132,58.5655,34.01,31.71,7.7595,25.5173,1.52179,4.69257,49.3385,7.5303,3.89459,1.93353,1.1843,0.188941,0.0977181,0.09122276306152344,0.253616,1.42591,0.292284,0.683872,,,4.70932,-0.0236474,-0.321609,999,,,,,,,203.80000000000004,3.454237288135594,210,3.559322033898305,,,,,,,,,,,,,,,,,,,"Jackson Rutledge","26215",671131
"Valente Bellozo","COL",0.520506,0.764771,0,5.23832,11.98,0.474,0,0.6093,,14.896,65.4008,16.0816,9.3,8.67,2.42007,4.7824,0.435407,0.545993,10.0179,6.05273,2.88947,2.09475,1.46218,0.153178,0.0731244,0.08005310595035553,0.267704,1.40065,0.2868,0.661712,,,4.97524,-0.0260586,-0.117511,999,,,,,,,50.800000000000004,3.386666666666667,55,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Valente Bellozo","23899",678368
"Yunior Marte","CIN",0.26955,0.270579,0,5.27572,7.393,0,0,0.6526,,7.7108,34.3282,8.0722,4.83,4.52,1.13988,3.38064,0.169317,0.409852,6.11802,7.14091,3.94586,1.80972,1.33046,0.178221,0.0984799,0.07974141091108322,0.264336,1.4853,0.297783,0.671891,,,4.94478,-0.0277941,-0.0828068,999,,,,,,,33.10000000000001,4.137500000000001,34,4.25,,,,,,,,,,,,,,,,,,,"Yunior Marte","14416",628708
"Luke Jackson",,1.69992,2.11761,0,4.80892,32.111,0,1,0,,33.2944,147.403,33.195,19.08,17.79,3.8692,15.6437,0.950308,1.82651,28.1298,7.60392,4.22875,1.79815,1.04591,0.190836,0.106129,0.08470676839351654,0.255478,1.46688,0.299444,0.68534,,,4.53029,-0.0289636,-0.178316,999,,,,,,,116.20000000000006,3.5212121212121232,120,3.6363636363636362,,,,,,,,,,,,,,,,,,,"Luke Jackson","11752",592426
"Kyle Keller","BOS",0.773929,0.64817,0,4.9908,16.937,0,0,0.676,,17.7627,78.6818,16.1703,10.56,9.85,2.92316,9.19094,0.525147,1.08161,19.0804,9.66764,4.65686,2.076,1.48111,0.2425,0.116811,0.1256888583302498,0.236376,1.42778,0.285464,0.695913,,,4.86111,-0.029223,-0.161391,999,,,,,,,66.70000000000002,3.7055555555555566,63,3.5,,,,,,,,,,,,,,,,,,,"Kyle Keller","18890",664918
"Victor Mederos","LAA",0.655468,0.871602,0,5.11455,18.212,0.511,0,0.6185,,22.8935,102.629,22.6708,13.89,13.01,3.07814,11.5546,0.715281,1.6579,19.2332,7.56103,4.5424,1.66455,1.21009,0.187405,0.112586,0.0748186931014061,0.253542,1.49498,0.29197,0.67975,,,4.93421,-0.0293375,-0.14792,999,,,,,,,73.50000000000001,3.195652173913044,76,3.3043478260869565,,,,,,,,,,,,,,,,,,,"Victor Mederos","31533",682989
"Joe Ross","ARI",0.659451,0.794709,0,5.16611,19.285,0.443,0,0.6469,,21.8114,96.8893,23.7622,13.4,12.52,2.8582,8.31618,0.654823,1.27765,15.8215,6.5284,3.43149,1.90249,1.17938,0.163294,0.0858318,0.07746271789073944,0.272204,1.47072,0.304653,0.665258,,,4.70749,-0.0314277,-0.152374,999,,,,,,,72.5,3.2954545454545454,80,3.6363636363636362,,,,,,,,,,,,,,,,,,,"Joe Ross","12972",605452
"Michael Tonkin","MIN",1.35302,1.75983,0,5.03,25.596,0,0,0,,27.9125,122.04,27.554,16.71,15.6,4.70336,10.5539,0.525711,1.95888,26.3766,8.50479,3.40297,2.49923,1.51653,0.21613,0.0864788,0.1296515092253685,0.251572,1.36527,0.291286,0.678799,,,4.78059,-0.034152,-0.239836,999,,,,,,,85.90000000000005,3.0678571428571444,88,3.142857142857143,,,,,,,,,,,,,,,,,,,"Michael Tonkin","10315",543859
"Chayce McDermott","BAL",0.494079,0.626469,0,5.14981,10.245,0.655,0,0.6611,,14.051,63.0642,12.8278,8.53,8.04,2.24932,8.4897,0.384798,0.678122,13.3164,8.52949,5.43786,1.56854,1.44074,0.211157,0.13462,0.07653658092021942,0.238009,1.51715,0.27598,0.70383,,,5.27817,-0.0349498,-0.11936,999,,,,,,,48.20000000000003,3.4428571428571453,47,3.357142857142857,,,,,,,,,,,,,,,,,,,"Chayce McDermott","29866",694646
"Jorge López",,1.1853,1.51898,0,4.92862,22.551,0,0,0,,23.3189,102.648,24.2295,13.67,12.77,3.21453,8.83929,0.619725,1.65925,18.8619,7.27981,3.41155,2.13387,1.24066,0.183752,0.0861123,0.09764017164707184,0.262936,1.41811,0.299899,0.679029,,,4.66011,-0.0351701,-0.200755,999,,,,,,,75.9,3.3000000000000003,81,3.5217391304347827,,,,,,,,,,,,,,,,,,,"Jorge Lopez","14527",605347
"Seth Martinez","BOS",0.512089,0.43344,0,5.09736,11.14,0,0,0.676,,11.812,51.9068,11.4882,7.17,6.69,1.93302,4.97416,0.375073,0.736956,9.64247,7.34695,3.79,1.93851,1.47284,0.185765,0.0958287,0.089936263859272,0.248685,1.3937,0.275999,0.675506,,,5.08042,-0.0360116,-0.0739929,999,,,,,,,41.600000000000016,3.466666666666668,40,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Seth Martinez","21045",661527
"Ryder Ryan","LAD",0.375383,0.214664,0,5.23209,7.48,0,0,0.7772,,7.8267,34.6719,7.93681,4.87,4.55,1.19039,3.38863,0.17727,0.510451,6.42481,7.38795,3.89662,1.89599,1.36884,0.185303,0.097734,0.08756889402866364,0.257916,1.44703,0.291326,0.668342,,,4.96512,-0.0360361,-0.0828068,999,,,,,,,30.100000000000005,3.7625000000000006,31,3.875,,,,,,,,,,,,,,,,,,,"Ryder Ryan","19891",656924
"Andry Lara","WSN",0.591524,0.691366,0,4.98842,17.704,0,0,0,,26.0704,115.168,27.4537,15.5,14.45,3.42967,10.6703,0.800777,0.923161,18.5854,6.41604,3.6836,1.74178,1.18399,0.161377,0.0926503,0.06872658431529999,0.265063,1.46235,0.294559,0.678941,,,4.75365,-0.0360932,-0.24329,999,,,,,,,87.3,3.3576923076923078,93,3.576923076923077,,,,,,,,,,,,,,,,,,,"Andry Lara","27967",691251
"Kolby Allard","CLE",0.783775,0.948462,0,5.13467,22.272,0.212,0,0.6772,,25.8186,112.771,27.2779,15.76,14.73,4.39911,8.27822,0.822633,1.21874,20.8969,7.28435,2.88567,2.52432,1.53347,0.185304,0.0734075,0.1118963211774826,0.264131,1.37715,0.2934,0.673397,,,4.8349,-0.0411381,-0.243967,999,,,,,,,91.99999999999999,3.538461538461538,97,3.730769230769231,,,,,,,,,,,,,,,,,,,"Kolby Allard","18694",663465
