Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Daniel Susac","SFG",19,77,71,17,11,3,0,2,7,9,4,0,22,1,1,0,,1,0,0.234686,0.0562676,0.282936,0.19887,0.28595,0.367302,0.285824,0.653252,0.132615,3.76295,0.30763,-0.00764189,-0.078188,7.37656,-1.69795,83.7774,-0.0858299,0.0392727,-1.5624722242355347,1.539272729307413,0.259051,999,,,,,,,68.6,3.610526315,68.6,3.610526315,,,,,,,,,,,,,,,,,,,"Daniel Susac","sa3019997",691740
"Christian Vázquez","HOU",19,77,70,16,12,3,0,1,7,7,5,0,15,1,1,0,,1,0,0.225804,0.0642604,0.19334,0.332369,0.280434,0.326879,0.268985,0.607313,0.101075,2.93634,0.265135,-0.112583,-0.115531,6.32656,-2.74796,70.4129,-0.228114,0.696013,-2.9062745720148087,2.196012854576111,0.257627,999,,,,,,,57.6,3.031578947,57.6,3.031578947,,,,,,,,,,,,,,,,,,,"Christian Vazquez","9774",543877
"Juan Brito","CLE",23,98,86,20,13,4,0,2,11,10,10,0,20,1,1,0,,1,1,0.227837,0.102269,0.201981,0.506327,0.313847,0.363267,0.299583,0.677114,0.13543,3.90058,0.268361,-0.0045653,-0.204977,10.5075,-1.07192,92.1,-0.209543,-0.0864915,-1.1220297664403915,0.26350846886634827,0.257263,999,,,,,,,88.5,3.847826086,88.5,3.847826086,,,,,,,,,,,,,,,,,,,"Juan Brito","sa3009808",682877
"Justyn-Henry Malloy","TBR",23,98,83,20,13,4,0,3,12,11,13,0,27,1,1,0,,1,0,0.238557,0.131596,0.272328,0.483227,0.34854,0.38149,0.325863,0.730031,0.142933,3.03712,0.31679,-0.0017095,-0.134298,12.5986,1.0191,108.137,-0.136008,-0.252752,0.8038035482168198,-1.702751874923706,0.253127,999,,,,,,,112.7,4.9,112.7,4.9,,,,,,,,,,,,,,,,,,,"Justyn-Henry Malloy","29606",669234
"Randal Grichuk","NYY",32,140,129,31,19,7,1,5,17,16,9,0,30,1,1,0,,1,0,0.242467,0.0624501,0.213835,0.292048,0.295324,0.419284,0.307938,0.714608,0.176817,3.5457,0.276935,0.0296007,-0.214946,15.9605,-0.581606,97.7992,-0.185345,-0.197251,-0.5484871715307236,-1.7972505688667297,0.253002,999,,,,,,,149.5,4.671875,149.5,4.671875,,,,,,,,,,,,,,,,,,,"Randal Grichuk","10243",545341
"Nathaniel Lowe","CIN",37,161,142,36,25,6,1,5,18,20,17,1,37,1,1,0,,0,0,0.254763,0.1055,0.232786,0.453206,0.336387,0.407701,0.325682,0.744088,0.152938,2.54781,0.311066,-0.17771,-0.292598,20.6739,1.65053,103.808,-0.470308,-0.00656665,0.2562568485736847,-3.1815666030161083,0.248742,999,,,,,,,183.7,4.964864864,183.7,4.964864864,,,,,,,,,,,,,,,,,,,"Nathaniel Lowe","19566",663993
"Ryan Waldschmidt","ARI",26,112,97,23,16,4,1,2,14,12,12,0,24,2,1,0,,3,1,0.23875,0.110772,0.216881,0.510749,0.335693,0.360403,0.311035,0.696096,0.121653,5.08959,0.295494,0,-0.0912669,13.05,-0.183661,97.6701,-0.0912669,0.118718,-0.4005398154258728,-0.981282465159893,0.239866,999,,,,,,,112.8,4.338461538,112.8,4.338461538,,,,,,,,,,,,,,,,,,,"Ryan Waldschmidt","sa3025261",814439
"Leo Jiménez","TOR",18,77,67,15,10,3,0,2,9,8,6,0,17,3,1,0,,1,0,0.229249,0.0811729,0.215502,0.376669,0.318597,0.352361,0.300289,0.670958,0.123111,3.89324,0.278827,-0.0295533,-0.150368,8.30005,-0.798092,92.0053,-0.179922,0.00908537,-0.9054646492004395,0.5840853601694107,0.238269,999,,,,,,,73.4,4.077777777,73.4,4.077777777,,,,,,,,,,,,,,,,,,,"Leo Jimenez","23782",677870
"Troy Johnston","COL",60,259,235,61,40,12,2,7,30,31,17,0,53,5,2,1,,8,2,0.261686,0.0667865,0.202929,0.329113,0.322991,0.41683,0.321734,0.739821,0.155143,5.93202,0.309486,-0.12904,0.367778,32.4279,1.82501,92.3303,0.238738,0.669796,-2.1156209260225296,-4.2052043080329895,0.234927,747.77001953125,,,,,,,294.2,4.903333333,294.2,4.903333333,,,,,,,,,,,,,,,,,,,"Troy Johnston","26143",687859
"Mike Tauchman","NYM",28,119,103,24,17,4,0,3,15,11,14,0,28,1,1,0,,1,0,0.233486,0.119681,0.234748,0.509829,0.331853,0.362093,0.309842,0.693946,0.128607,3.80644,0.292176,-0.130969,-0.148764,13.7503,-0.310427,101.138,-0.279734,0.101559,-0.11922875046730042,-1.573440596461296,0.23189,999,,,,,,,118.1,4.217857142,118.1,4.217857142,,,,,,,,,,,,,,,,,,,"Mike Tauchman","15274",643565
"Eli White","ATL",32,140,128,30,21,4,1,4,18,15,9,0,38,2,1,0,,5,1,0.236635,0.0651441,0.274522,0.2373,0.294852,0.371101,0.291175,0.665952,0.134466,6.63568,0.307323,-0.0518462,0.384831,14.055,-2.48708,84.5782,0.332985,1.12853,-2.2259350419044495,-0.17147493362426758,0.23127,999,,,,,,,134.6,4.20625,134.6,4.20625,,,,,,,,,,,,,,,,,,,"Eli White","19346",642201
"Nick Allen","HOU",29,126,113,26,20,5,0,1,12,10,10,0,25,1,1,1,,3,1,0.232787,0.0786814,0.197481,0.398424,0.297449,0.313439,0.273581,0.610888,0.0806529,4.33934,0.285483,0.0121545,-0.118792,10.8497,-4.03816,73.5791,-0.106638,1.22874,-4.0302847772836685,1.92873877286911,0.228686,999,,,,,,,92.4,3.186206896,92.4,3.186206896,,,,,,,,,,,,,,,,,,,"Nick Allen","22277",669397
"Nelson Velázquez","STL",44,189,170,37,23,7,1,7,21,23,16,0,50,2,1,0,,3,1,0.220784,0.085844,0.264917,0.324041,0.292868,0.393738,0.29915,0.686605,0.172954,4.18568,0.267138,0.150457,-0.141616,20.198,-2.13376,92.6604,0.00884036,-0.0985263,-1.6352644748985767,-2.423526130616665,0.228084,999,,,,,,,185.9,4.225,185.9,4.225,,,,,,,,,,,,,,,,,,,"Nelson Velazquez","23359",676369
"Richie Palacios","TBR",41,175,153,35,25,7,0,3,20,16,19,0,34,2,1,0,,5,1,0.231773,0.107091,0.195428,0.54798,0.320925,0.337071,0.29462,0.657996,0.105298,5.1939,0.279041,-0.0134522,0.223118,18.0583,-2.61932,86.6143,0.209666,0.307761,-2.5512477457523346,-1.2672394216060638,0.225571,999,,,,,,,161.2,3.931707317,161.2,3.931707317,,,,,,,,,,,,,,,,,,,"Richie Palacios","24589",680700
"Griffin Conine","MIA",86,371,329,73,46,14,1,12,40,43,35,0,123,3,2,0,,1,1,0.221731,0.0954401,0.331814,0.287631,0.301996,0.382625,0.300947,0.684621,0.160894,2.94528,0.309982,-0.179635,-0.702171,40.1895,-3.64706,90.4027,-0.881806,1.02926,-5.101840674877167,-5.045743346214294,0.224645,999,,,,,,,352,4.093023255,352,4.093023255,,,,,,,,,,,,,,,,,,,"Griffin Conine","21626",665052
"Tyler Locklear","ARI",36,154,137,33,22,7,1,4,18,19,13,0,40,3,1,0,,3,1,0.244242,0.0828501,0.261792,0.316473,0.322266,0.39837,0.315916,0.720636,0.154128,4.98685,0.312901,-0.0159322,0.00670128,18.554,0.357663,101.013,-0.00923094,0.0448852,0.17571598198264837,-3.1051148772239685,0.224496,999,,,,,,,162.3,4.508333333,162.3,4.508333333,,,,,,,,,,,,,,,,,,,"Tyler Locklear","31396",682988
"Dom Keegan","TBR",16,64,58,13,8,3,0,2,7,7,5,0,18,1,1,0,,0,0,0.224996,0.0761293,0.278558,0.273298,0.290697,0.360793,0.286143,0.65149,0.135797,3.19917,0.293899,-0.00657065,-0.0830985,6.16367,-1.39843,80.7745,-0.0896691,0.193696,-1.5398783832788467,1.4436956495046616,0.215531,999,,,,,,,60.3,3.76875,60.3,3.76875,,,,,,,,,,,,,,,,,,,"Dom Keegan","sa3020194",681371
"Kristian Campbell","BOS",21,91,80,20,14,4,0,2,10,10,9,0,23,2,0,0,,1,0,0.24787,0.0986449,0.254806,0.387137,0.335167,0.380607,0.317801,0.715774,0.132737,4.28531,0.323449,0.0105059,-0.107988,11.103,0.350653,99.269,-0.0974822,-0.127163,-0.17588281631469727,-0.8521633744239807,0.215268,744.9400024414062,,,,,,,97.3,4.633333333,97.3,4.633333333,,,,,,,,,,,,,,,,,,,"Kristian Campbell","33644",692225
"Jacob Melton","TBR",34,147,134,30,19,6,0,4,17,16,11,0,39,1,1,0,,8,2,0.224161,0.0751347,0.265584,0.282904,0.286257,0.367135,0.286642,0.653392,0.142974,6.05711,0.283721,0.0203195,0.504994,14.2167,-3.15246,81.1182,0.525313,0.525498,-2.746086597442627,-0.24950218200683594,0.211164,708.75,,,,,,,134.6,3.958823529,134.6,3.958823529,,,,,,,,,,,,,,,,,,,"Jacob Melton","31661",689200
"Nick Yorke","PIT",26,112,103,26,19,5,0,2,12,11,8,0,25,1,1,0,,2,1,0.253616,0.069471,0.225053,0.308687,0.308635,0.364754,0.295779,0.673389,0.111138,4.57012,0.317122,0.00492685,-0.0792215,11.6627,-1.57099,86.3196,-0.0742947,0.0303506,-1.8902732133865356,0.18035064451396465,0.206297,999,,,,,,,103.9,3.996153846,103.9,3.996153846,,,,,,,,,,,,,,,,,,,"Nick Yorke","27504",694377
"Bryce Eldridge","SFG",71,308,277,65,39,13,0,12,31,40,26,2,92,2,3,0,,1,1,0.234235,0.0830358,0.299344,0.277392,0.301226,0.414993,0.307865,0.716219,0.180758,2.16145,0.30109,-0.020039,-0.44401,35.0946,-1.29798,98.8756,-0.464049,-0.137182,-0.874495655298233,-7.3871824741363525,0.203147,999,,,,,,,320.6,4.515492957,320.6,4.515492957,,,,,,,,,,,,,,,,,,,"Bryce Eldridge","33390",805811
"Derek Hill","CHW",24,105,96,23,16,4,1,3,12,11,7,0,30,1,1,1,,3,1,0.235205,0.0626767,0.283063,0.221423,0.290806,0.367507,0.288567,0.658313,0.132302,5.94036,0.310647,0.0126812,0.179002,10.319,-2.08759,83.0698,0.191683,0.291787,-1.9035106599330902,0.26678743958473206,0.202293,999,,,,,,,105.2,4.383333333,105.2,4.383333333,,,,,,,,,,,,,,,,,,,"Derek Hill","16947",656537
"Robert Hassell III","WSN",57,245,224,54,40,9,0,4,25,24,18,0,58,2,1,1,,6,1,0.241831,0.0720086,0.238174,0.302336,0.300367,0.344734,0.285032,0.645101,0.102903,4.56347,0.306962,0.0153708,0.179007,23.3743,-5.57434,80.8611,0.194378,0.182838,-5.363104239106178,-0.8421616703271866,0.199094,999,,,,,,,210.7,3.696491228,210.7,3.696491228,,,,,,,,,,,,,,,,,,,"Robert Hassell III","27482",690987
"Brice Matthews","HOU",16,70,62,14,9,2,0,2,8,8,7,0,23,1,0,0,,3,1,0.220454,0.0945499,0.333489,0.283517,0.304288,0.38259,0.302497,0.686878,0.162136,6.63347,0.311229,0.00316223,0.115977,7.67099,-0.600053,93.498,0.11914,-0.00785626,-0.41729744523763657,-0.0578562468290329,0.197886,744.8800048828125,,,,,,,67.9,4.24375,67.9,4.24375,,,,,,,,,,,,,,,,,,,"Brice Matthews","33280",694728
"Heriberto Hernández","MIA",76,329,289,64,39,13,1,11,37,40,34,0,100,3,2,1,,3,1,0.222745,0.101963,0.304774,0.334553,0.308744,0.39271,0.307817,0.701454,0.169965,3.98467,0.295598,-0.163575,-0.410115,37.4748,-1.39912,95.1088,-0.57369,-0.414241,-2.4809213280677795,-6.539241075515747,0.197028,999,,,,,,,330.1,4.343421052,330.1,4.343421052,,,,,,,,,,,,,,,,,,,"Heriberto Hernandez","24878",681715
"Brett Harris","ATH",18,77,68,16,11,3,0,2,9,9,7,0,16,1,1,0,,1,0,0.235348,0.090815,0.205506,0.441909,0.316727,0.363585,0.30214,0.680312,0.128238,3.97638,0.279092,-0.0214966,-0.0730852,8.41574,-0.682406,89.857,-0.0945818,0.461487,-1.0150970593094826,0.286486878991127,0.196604,999,,,,,,,75,4.166666666,75,4.166666666,,,,,,,,,,,,,,,,,,,"Brett Harris","29788",695391
"Johnathan Rodríguez","CLE",18,77,69,17,11,3,0,3,9,9,7,0,22,1,0,0,,0,0,0.249632,0.0870375,0.286221,0.304092,0.318919,0.414971,0.319374,0.73389,0.165339,3.33833,0.325737,-0.0163502,-0.137156,9.4932,0.395058,105.733,-0.153506,-0.110871,0.3668192923069,-1.1358712315559387,0.192467,999,,,,,,,87.1,4.838888888,87.1,4.838888888,,,,,,,,,,,,,,,,,,,"Johnathan Rodriguez","22530",671286
"Emmanuel Rodriguez","MIN",13,56,47,10,6,2,0,1,7,6,8,0,19,1,0,0,,1,0,0.217257,0.147979,0.342617,0.431906,0.339646,0.360251,0.314755,0.699898,0.142994,5.73073,0.333619,0,-0.00924076,6.69411,0.0772788,100.609,-0.00924076,0.0767368,0.030931503511965275,-0.12326318025588989,0.187753,999,,,,,,,53.1,4.084615384,53.1,4.084615384,,,,,,,,,,,,,,,,,,,"Emmanuel Rodriguez","sa3014693",691181
"Johan Rojas","PHI",16,70,64,16,12,3,1,1,8,7,4,0,15,1,0,1,,4,1,0.246899,0.054191,0.213857,0.253399,0.293648,0.350222,0.282977,0.643871,0.103324,7.08711,0.306025,0.0405199,0.347464,6.56162,-1.70942,77.8233,0.387984,0.698588,-1.4518969357013702,0.9485875964164734,0.186783,999,,,,,,,69.2,4.325,69.2,4.325,,,,,,,,,,,,,,,,,,,"Johan Rojas","24336",679032
"Ildemaro Vargas","ARI",21,91,84,21,15,4,1,1,9,10,5,0,11,1,1,0,,1,0,0.251238,0.0571739,0.115879,0.493392,0.299315,0.35555,0.287819,0.654864,0.104311,4.38874,0.272908,0.00346629,-0.0813726,8.88782,-1.86453,81.7661,-0.0779063,0.570677,-2.044497422873974,0.7956768721342087,0.181991,999,,,,,,,80.2,3.819047619,80.2,3.819047619,,,,,,,,,,,,,,,,,,,"Ildemaro Vargas","13324",545121
"Andrew Knizner","SEA",19,77,68,15,11,3,0,1,8,7,6,0,16,2,1,0,,0,0,0.219619,0.0747747,0.212533,0.351826,0.295087,0.320216,0.276139,0.615302,0.100596,3.19397,0.267611,-0.0170567,-0.0671697,6.77264,-2.30187,81.2972,-0.0842264,-0.622135,-1.7771626934409142,0.8778648376464844,0.180661,999,,,,,,,58.1,3.057894736,58.1,3.057894736,,,,,,,,,,,,,,,,,,,"Andrew Knizner","19514",668800
"Jorge Mateo","ATL",34,147,136,31,19,7,1,3,17,14,8,0,39,1,1,1,,11,2,0.224218,0.0542122,0.263011,0.206121,0.268967,0.357041,0.272657,0.626008,0.132823,7.52032,0.287498,0.151328,1.09539,12.5477,-4.82146,71.8933,1.24672,0.234794,-3.6501740217208862,0.5097940564155579,0.179082,999,,,,,,,134.1,3.944117647,134.1,3.944117647,,,,,,,,,,,,,,,,,,,"Jorge Mateo","17273",622761
"Jonah Heim","ATL",18,70,64,14,10,3,0,2,7,7,5,0,14,0,1,0,,0,0,0.225617,0.0732704,0.196804,0.3723,0.284977,0.356422,0.281722,0.641399,0.130805,3.13823,0.257743,-0.0710433,-0.0524795,6.52734,-1.79097,78.1025,-0.123523,0.0866261,-1.9506154507398605,1.46162611246109,0.179045,999,,,,,,,56.9,3.161111111,56.9,3.161111111,,,,,,,,,,,,,,,,,,,"Jonah Heim","16930",641680
"Bryce Teodosio","LAA",60,259,237,52,37,9,3,3,26,23,14,0,81,4,2,2,,12,3,0.218565,0.0547853,0.311997,0.175596,0.272716,0.320327,0.262347,0.593043,0.101762,7.28393,0.313304,0.0164677,0.870224,19.9397,-10.6631,64.0866,0.886691,2.16679,-10.076296627521515,2.891792893409729,0.176986,999,,,,,,,194,3.233333333,194,3.233333333,,,,,,,,,,,,,,,,,,,"Bryce Teodosio","29524",669326
"Myles Straw","TOR",42,182,164,38,29,7,1,2,20,15,14,0,35,1,1,2,,6,1,0.233709,0.0767049,0.191669,0.400195,0.294633,0.318282,0.27297,0.612915,0.0845731,6.20158,0.284758,0.137934,0.516934,15.5814,-5.92328,73.1861,0.654868,1.59301,-5.096928298473358,0.5430108308792114,0.174978,999,,,,,,,147.2,3.504761904,147.2,3.504761904,,,,,,,,,,,,,,,,,,,"Myles Straw","17620",664702
"Alex Freeland","LAD",11,49,43,10,6,2,0,1,6,5,5,0,13,1,0,0,,1,0,0.226244,0.111492,0.265496,0.419939,0.320458,0.377869,0.309025,0.698327,0.151625,4.59106,0.289476,-0.000823143,0.0105322,5.62938,-0.160345,97.7861,0.00970902,-0.0296417,-0.1188622023910284,0.19535830430686474,0.174621,999,,,,,,,48.1,4.372727272,48.1,4.372727272,,,,,,,,,,,,,,,,,,,"Alex Freeland","31665",690976
"Ty France","SDP",26,112,101,25,18,5,0,3,12,12,7,0,21,4,1,0,,0,0,0.25111,0.0594697,0.183693,0.323746,0.31929,0.379617,0.308218,0.698907,0.128507,2.27343,0.289952,-0.0551801,-0.151208,12.7938,-0.439816,100.463,-0.206388,0.0225538,-0.14488497003912926,-1.8774462174624205,0.174334,999,,,,,,,114.7,4.411538461,114.7,4.411538461,,,,,,,,,,,,,,,,,,,"Ty France","17982",664034
"Curtis Mead","CHW",16,70,63,16,11,3,0,1,8,7,5,0,14,2,0,0,,1,0,0.247246,0.0675875,0.206546,0.327228,0.312957,0.375001,0.303039,0.687958,0.127755,4.31043,0.295992,0.0120464,-0.0467974,7.70177,-0.56927,93.0386,-0.034751,-0.0593044,-0.609091904014349,-0.10930441692471504,0.172999,999,,,,,,,67.6,4.225,67.6,4.225,,,,,,,,,,,,,,,,,,,"Curtis Mead","23986",678554
"Austin Slater","DET",34,147,128,29,20,5,1,3,18,15,15,0,43,2,1,1,,2,1,0.229396,0.103419,0.293893,0.351893,0.316434,0.35957,0.300705,0.676004,0.130173,4.53509,0.313509,-0.0115472,-0.1128,15.8951,-1.47403,91.2766,-0.124348,0.217692,-1.639961414039135,-1.657307580113411,0.171664,999,,,,,,,134.8,3.964705882,134.8,3.964705882,,,,,,,,,,,,,,,,,,,"Austin Slater","16153",596103
"Oswaldo Cabrera","NYY",24,105,94,22,15,4,0,3,12,11,8,0,21,1,1,1,,2,1,0.236609,0.0808335,0.202489,0.399198,0.302956,0.370396,0.296351,0.673352,0.133787,4.20775,0.275867,-0.019971,-0.0720453,10.9825,-1.42403,89.8171,-0.0920163,-0.0113726,-1.3521991595625877,-0.5863726530224085,0.17141,999,,,,,,,97,4.041666666,97,4.041666666,,,,,,,,,,,,,,,,,,,"Oswaldo Cabrera","21707",665828
"Lenyn Sosa","CHW",99,427,402,101,68,17,1,15,44,54,18,0,95,3,3,1,,2,1,0.250734,0.0419626,0.221478,0.189466,0.285445,0.408759,0.299382,0.694204,0.158025,2.85312,0.290538,-0.0250146,-0.686861,45.7131,-4.74027,90.5196,-0.711876,-1.27221,-5.483074605464935,-7.547205686569214,0.17049,490.6600036621094,,,,,,,423.6,4.278787878,423.6,4.278787878,,,,,,,,,,,,,,,,,,,"Lenyn Sosa","22896",672820
"Tim Tawa","ARI",32,140,126,28,18,6,1,4,15,15,11,0,35,1,1,0,,3,1,0.223197,0.0795474,0.251783,0.315936,0.290543,0.368851,0.289543,0.659395,0.145655,4.87236,0.275543,-0.00206213,-0.0769139,13.8695,-2.67255,82.9471,-0.078976,0.310383,-2.9085449054837227,-0.08961662650108337,0.169805,999,,,,,,,130.4,4.075,130.4,4.075,,,,,,,,,,,,,,,,,,,"Tim Tawa","29571",694374
"Andruw Monasterio","BOS",23,98,87,21,15,4,0,2,12,10,9,0,23,1,1,0,,3,1,0.242326,0.0920339,0.235786,0.390328,0.31911,0.363356,0.302793,0.682466,0.121029,5.02446,0.306348,-0.00456891,-0.00411134,10.7629,-0.816523,88.9305,-0.00868025,-0.391135,-1.2872609123587608,-0.44113512337207794,0.168264,999,,,,,,,93.9,4.082608695,93.9,4.082608695,,,,,,,,,,,,,,,,,,,"Andruw Monasterio","19455",655316
"Dylan Carlson","CHC",16,70,61,14,9,3,0,2,8,7,8,0,16,1,1,0,,1,0,0.229808,0.107377,0.231468,0.463898,0.320837,0.363985,0.304448,0.684822,0.134177,4.43642,0.283823,0.0136368,-0.0618427,7.78187,-0.48917,95.9341,-0.048206,0.150497,-0.38553287088871,-0.29950277507305145,0.16819,999,,,,,,,73.8,4.6125,73.8,4.6125,,,,,,,,,,,,,,,,,,,"Dylan Carlson","20126",666185
"Michael Conforto","CHC",23,98,86,19,12,4,0,3,11,11,10,0,24,1,1,0,,0,0,0.226714,0.103131,0.249279,0.413719,0.316203,0.396953,0.312993,0.713156,0.170239,2.55573,0.273492,-0.0300151,-0.118639,11.5745,-0.0049492,101.788,-0.148654,-0.641669,0.058977141976356506,-1.6916687488555908,0.166544,999,,,,,,,93.2,4.052173913,93.2,4.052173913,,,,,,,,,,,,,,,,,,,"Michael Conforto","16376",624424
"Bryce Johnson","SDP",32,140,124,29,21,5,1,2,15,13,12,0,38,2,1,2,,5,1,0.23052,0.0839495,0.270824,0.309977,0.30709,0.327018,0.284487,0.634108,0.0964985,5.70391,0.315478,-0.0314025,0.282524,13.2949,-3.24722,84.2066,0.251122,-0.0284026,-2.3694531619548798,-0.7284025959670544,0.159605,999,,,,,,,126.1,3.940625,126.1,3.940625,,,,,,,,,,,,,,,,,,,"Bryce Johnson","20002",669369
"Eric Wagaman","MIN",26,112,103,27,17,6,0,3,12,12,7,0,22,1,1,0,,1,0,0.257673,0.0657762,0.196174,0.335296,0.308599,0.403459,0.309566,0.712058,0.145785,4.17099,0.301616,-0.0530766,-0.110653,12.9164,-0.317309,97.034,-0.16373,-0.0970077,-0.5552521646022797,-1.747007668018341,0.15885,747.52001953125,,,,,,,119.7,4.603846153,119.7,4.603846153,,,,,,,,,,,,,,,,,,,"Eric Wagaman","23395",676572
"Will Brennan","SFG",44,189,176,47,34,9,1,3,18,19,10,1,27,2,1,0,,3,1,0.266145,0.052399,0.141148,0.371233,0.309598,0.375438,0.298898,0.685036,0.109293,4.10023,0.297248,-0.0467118,-0.205537,20.1594,-2.1724,92.7333,-0.252249,-0.00648111,-1.880021095275879,-2.9314810633659363,0.151072,999,,,,,,,186.1,4.229545454,186.1,4.229545454,,,,,,,,,,,,,,,,,,,"Will Brennan","25660",686823
"Sam Antonacci","CHW",10,42,36,9,6,2,0,0,5,4,4,0,8,2,0,0,,2,0,0.244054,0.0942972,0.179037,0.526692,0.344619,0.337795,0.308565,0.682414,0.0937409,6.29214,0.296647,0,0.0523712,4.8095,-0.153124,96.8452,0.0523712,-0.0380348,-0.10379510372877121,0.11196522414684296,0.148736,999,,,,,,,42,4.2,42,4.2,,,,,,,,,,,,,,,,,,,"Sam Antonacci","sa3025363",803011
"Jesus Rodriguez","SFG",8,33,29,8,6,1,0,0,4,3,3,0,5,0,0,0,,1,0,0.26749,0.0822349,0.161366,0.509617,0.332974,0.365447,0.308679,0.698421,0.0979577,4.76976,0.310852,-0.00138736,-0.0241428,3.73611,-0.115836,99.4333,-0.0255302,-0.122521,-0.04742528311908245,0.40247897058725357,0.147296,999,,,,,,,29.6,3.7,29.6,3.7,,,,,,,,,,,,,,,,,,,"Jesus Rodriguez","sa3008916",683679
"Michael Helman","TEX",19,84,77,17,10,4,0,2,10,9,5,0,19,1,1,0,,2,0,0.217175,0.06435,0.230385,0.279315,0.27595,0.355128,0.276658,0.631078,0.137952,5.83195,0.260804,-0.0180187,0.161718,7.44294,-2.48231,76.5283,0.143699,0.299582,-2.1800868958234787,0.6495818197727203,0.13921,999,,,,,,,70.4,3.705263157,70.4,3.705263157,,,,,,,,,,,,,,,,,,,"Michael Helman","24605",680737
